name;description;price;categories;quantity;images;source_url;color;material
Beta Jacket Women's;Beta Jacket Women's;1600;Clothing/Women;3;https://images.arcteryx.com/details/1350x1710/F25-X000010514-Beta-Jacket-Black-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000010514-Beta-Jacket-Black-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/beta-jacket-9239;Black;GORE-TEX
Beta Pant Women's;Beta Pant Women's;1200;Clothing/Women;5;https://images.arcteryx.com/details/1350x1710/S25-X000009468-Beta-Pant-Black-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/S25-X000009468-Beta-Pant-Black-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/beta-pant-9468;Black;GORE-TEX
Beta SL Jacket Women's;Beta SL Jacket Women's;2000;Clothing/Women;3;https://images.arcteryx.com/details/1350x1710/F25-X000010020-Beta-SL-Jacket-Solitude-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000010020-Beta-SL-Jacket-Solitude-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/beta-sl-jacket-0020;Red;GORE-TEX
Cerium Hoody Women's;Cerium Hoody Women's;1600;Clothing/Women;1;https://images.arcteryx.com/details/1350x1710/F25-X000010554-Cerium-Hoody-Nightscape-Glacial-Women-s-S-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000010554-Cerium-Hoody-Nightscape-Glacial-Women-s-S-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/cerium-hoody-0554;;Nylon
Cerium Jacket Women's;Cerium Jacket Women's;1520;Clothing/Women;2;https://images.arcteryx.com/details/1350x1710/F25-X000007170-Cerium-Jacket-Black-II-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000007170-Cerium-Jacket-Black-II-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/cerium-jacket-0584;Black;Nylon
Cerium Mid Coat Women's;Cerium Mid Coat Women's;2000;Clothing/Women;9;https://images.arcteryx.com/details/1350x1710/F25-X000008533-Cerium-Mid-Coat-Black-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000008533-Cerium-Mid-Coat-Black-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/cerium-mid-coat-8533;Black;Nylon
Cerium SV Hoody Women's;Cerium SV Hoody Women's;2400;Clothing/Women;7;https://images.arcteryx.com/details/1350x1710/F25-X000010558-Cerium-SV-Hoody-Black-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000010558-Cerium-SV-Hoody-Black-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/cerium-sv-hoody-0558;Black;Down
Cerium SV Vest Women's;Cerium SV Vest Women's;1400;Clothing/Women;9;https://images.arcteryx.com/details/1350x1710/F25-X000008532-Cerium-SV-Vest-Black-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000008532-Cerium-SV-Vest-Black-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/cerium-sv-vest-8532;Black;Down
Cerium Vest Women's;Cerium Vest Women's;1200;Clothing/Women;10;https://images.arcteryx.com/details/1350x1710/F25-X000010556-Cerium-Vest-Black-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000010556-Cerium-Vest-Black-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/cerium-vest-0556;Black;Nylon
Clarkia Cotton Wide Leg Pant Women's;Clarkia Cotton Wide Leg Pant Women's;720;Clothing/Women;4;https://images.arcteryx.com/details/1350x1710/F25-X000009318-Clarkia-Cotton-Wide-Leg-Pant-Olive-Moss-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009318-Clarkia-Cotton-Wide-Leg-Pant-Olive-Moss-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/clarkia-cotton-wide-leg-pant-9318;Red;Nylon
Coelle Jacket Women's;Coelle Jacket Women's;1600;Clothing/Women;2;https://images.arcteryx.com/details/1350x1710/S25-X000009466-Coelle-Jacket-Black-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/S25-X000009466-Coelle-Jacket-Black-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/coelle-jacket-9466;Black;GORE-TEX
Conduit Down Jacket Women's;Conduit Down Jacket Women's;3200;Clothing/Women;9;https://images.arcteryx.com/details/1350x1710/F25-X000009962-Conduit-Down-Jacket-Dark-Cocoon-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009962-Conduit-Down-Jacket-Dark-Cocoon-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/conduit-down-jacket-9962;Red;Down
Conic Wool Midlayer Women's;Conic Wool Midlayer Women's;1200;Clothing/Women;9;https://images.arcteryx.com/details/1350x1710/F25-X000009735-Conic-Wool-Midlayer-Black-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009735-Conic-Wool-Midlayer-Black-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/conic-wool-midlayer-9735;Black;
Covert Cardigan Women's;Covert Cardigan Women's;720;Clothing/Women;5;https://images.arcteryx.com/details/1350x1710/F25-X000010559-Covert-Cardigan-Black-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000010559-Covert-Cardigan-Black-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/covert-cardigan-0559;Black;Polyester
Covert 1/2 Zip Neck Women's;Covert 1/2 Zip Neck Women's;640;Clothing/Women;0;https://images.arcteryx.com/details/1350x1710/F25-X000010586-Covert-Zip-Neck-Atmos-Heather-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000010586-Covert-Zip-Neck-Atmos-Heather-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/covert-zip-neck-0586;Red;Polyester
Decca Down Bomber Women's;Decca Down Bomber Women's;4800;Clothing/Women;7;https://images.arcteryx.com/details/1350x1710/F25-X000009958-Decca-Down-Bomber-Black-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009958-Decca-Down-Bomber-Black-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/decca-down-bomber-9958;Black;GORE-TEX
Decca Down Parka Women's;Decca Down Parka Women's;6400;Clothing/Women;8;https://images.arcteryx.com/details/1350x1710/F25-X000009961-Decca-Down-Parka-Gnosis-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009961-Decca-Down-Parka-Gnosis-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/decca-down-parka-9961;Red;GORE-TEX
Delta Crew Neck Pullover Women's;Delta Crew Neck Pullover Women's;720;Clothing/Women;8;https://images.arcteryx.com/details/1350x1710/S25-X000007711-Delta-Crew-Neck-Pullover-Black-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/S25-X000007711-Delta-Crew-Neck-Pullover-Black-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/delta-crew-neck-pullover;Black;
Delta Jacket Women's;Delta Jacket Women's;800;Clothing/Women;0;https://images.arcteryx.com/details/1350x1710/F25-X000010560-Delta-Jacket-Olive-Moss-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000010560-Delta-Jacket-Olive-Moss-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/delta-jacket-0560;Red;
Dias MX Pant Women's;Dias MX Pant Women's;1600;Clothing/Women;9;https://images.arcteryx.com/details/1350x1710/F25-X000009135-Dias-MX-Pant-Black-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009135-Dias-MX-Pant-Black-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/dias-mx-pant-9135;Black;Nylon
Dias Pant Women's;Dias Pant Women's;1200;Clothing/Women;0;https://images.arcteryx.com/details/1350x1710/S25-X000009476-Dias-Pant-Black-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/S25-X000009476-Dias-Pant-Black-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/dias-pant-9476;Black;
Dias Short Women's;Dias Short Women's;1000;Clothing/Women;7;https://images.arcteryx.com/details/1350x1710/S25-X000009474-Dias-Short-Dark-Cocoon-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/S25-X000009474-Dias-Short-Dark-Cocoon-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/dias-short-9474;Red;
Diene Shirt LS Women's;Diene Shirt LS Women's;1400;Clothing/Women;2;https://images.arcteryx.com/details/1350x1710/F25-X000009315-Diene-Shirt-LS-Black-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009315-Diene-Shirt-LS-Black-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/diene-shirt-ls-9315;Black;Nylon
Elec Insulated Jacket Women's;Elec Insulated Jacket Women's;1200;Clothing/Women;9;https://images.arcteryx.com/details/1350x1710/F25-X000009512-Elec-Insulated-Jacket-Arctic-Silk-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009512-Elec-Insulated-Jacket-Arctic-Silk-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/elec-insulated-jacket-9512;Red;
Elec SV 1/2 Zip Neck Women's;Elec SV 1/2 Zip Neck Women's;1400;Clothing/Women;10;https://images.arcteryx.com/details/1350x1710/F25-X000010091-Elec-SV-1-2-Zip-Neck-Aster-Black-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000010091-Elec-SV-1-2-Zip-Neck-Aster-Black-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/elec-sv-1-2-zip-neck-0091;Black;
Emaris Relaxed Jacket Women's;Emaris Relaxed Jacket Women's;3000;Clothing/Women;9;https://images.arcteryx.com/details/1350x1710/F25-X000010089-Emaris-Relaxed-Jacket-Black-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000010089-Emaris-Relaxed-Jacket-Black-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/emaris-relaxed-jacket-0089;Black;GORE-TEX
Emblem Fleece Crew Neck Pullover Women's;Emblem Fleece Crew Neck Pullover Women's;440;Clothing/Women;9;https://images.arcteryx.com/details/1350x1710/F25-X000009312-Emblem-Fleece-Crew-Neck-Pullover-Aster-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009312-Emblem-Fleece-Crew-Neck-Pullover-Aster-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/emblem-fleece-crew-neck-pullover;Red;Polyester
Emblem Fleece Hoody Women's;Emblem Fleece Hoody Women's;520;Clothing/Women;3;https://images.arcteryx.com/details/1350x1710/F25-X000009786-Emblem-Fleece-Hoody-Aster-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009786-Emblem-Fleece-Hoody-Aster-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/emblem-fleece-hoody-9786;Red;Polyester
Emblem Fleece Jogger Women's;Emblem Fleece Jogger Women's;440;Clothing/Women;1;https://images.arcteryx.com/details/1350x1710/F25-X000009785-Emblem-Fleece-Jogger-Aster-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009785-Emblem-Fleece-Jogger-Aster-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/emblem-fleece-jogger-9785;Red;Polyester
"Essent High-Rise Utility Legging 26"" Women's";"Essent High-Rise Utility Legging 26"" Women's";560;Clothing/Women;5;https://images.arcteryx.com/details/1350x1710/S24-X000007856-Essent-High-Rise-Utility-Legging-26-Black-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/S24-X000007856-Essent-High-Rise-Utility-Legging-26-Black-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/essent-high-rise-utility-legging-26;Black;
"Essent High-Rise Utility Short 6"" Women's";"Essent High-Rise Utility Short 6"" Women's";360;Clothing/Women;2;https://images.arcteryx.com/details/1350x1710/S25-X000007696-Essent-High-Rise-Utility-Short-6-Black-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/S25-X000007696-Essent-High-Rise-Utility-Short-6-Black-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/essent-high-rise-utility-short-6;Black;Nylon
"Essent High-Rise Utility Short 8"" Women's";"Essent High-Rise Utility Short 8"" Women's";360;Clothing/Women;0;https://images.arcteryx.com/details/1350x1710/S25-X000009522-Essent-High-Rise-Utility-Short-8-Tatsu-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/S25-X000009522-Essent-High-Rise-Utility-Short-8-Tatsu-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/essent-high-rise-utility-short-8-9522;Red;
Focal Hoody Women's;Focal Hoody Women's;1600;Clothing/Women;10;https://images.arcteryx.com/details/1350x1710/F25-X000010623-Focal-Hoody-Waterfront-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000010623-Focal-Hoody-Waterfront-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/focal-hoody-0623;Red;Nylon
Frame Crew Neck Shirt LS Women's;Frame Crew Neck Shirt LS Women's;800;Clothing/Women;8;https://images.arcteryx.com/details/1350x1710/F25-X000006804-Frame-Crew-Neck-Shirt-LS-Waterfront-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000006804-Frame-Crew-Neck-Shirt-LS-Waterfront-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/frame-crew-neck-shirt-ls;Red;Merino
Frame Shirt SS Women's;Frame Shirt SS Women's;600;Clothing/Women;7;https://images.arcteryx.com/details/1350x1710/S25-X000006198-Frame-Shirt-SS-Black-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/S25-X000006198-Frame-Shirt-SS-Black-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/frame-shirt-ss;Black;Merino
Gamma Hoody Women's;Gamma Hoody Women's;1200;Clothing/Women;1;https://images.arcteryx.com/details/1350x1710/F25-X000010561-Gamma-Hoody-Glacial-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000010561-Gamma-Hoody-Glacial-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/gamma-hoody-0561;Red;
Gamma Hybrid Pant Women's;Gamma Hybrid Pant Women's;720;Clothing/Women;0;https://images.arcteryx.com/details/1350x1710/S25-X000007714-Gamma-Hybrid-Pant-Soulsonic-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/S25-X000007714-Gamma-Hybrid-Pant-Soulsonic-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/gamma-hybrid-pant;Red;Nylon
Gamma Jacket Women's;Gamma Jacket Women's;784;Clothing/Women;2;https://images.arcteryx.com/details/1350x1710/S25-X000007704-Gamma-Jacket-Black-Soulsonic-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/S25-X000007704-Gamma-Jacket-Black-Soulsonic-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/gamma-jacket;Black;
Gamma MX Coat Women's;Gamma MX Coat Women's;1800;Clothing/Women;1;https://images.arcteryx.com/details/1350x1710/F25-X000009851-Gamma-MX-Coat-Black-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009851-Gamma-MX-Coat-Black-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/gamma-mx-coat-9851;Black;
Gamma MX Hoody Women's;Gamma MX Hoody Women's;1600;Clothing/Women;5;https://images.arcteryx.com/details/1350x1710/F25-X000009456-Gamma-MX-Hoody-Black-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009456-Gamma-MX-Hoody-Black-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/gamma-mx-hoody-9456;Black;
Gamma MX Pant Women's;Gamma MX Pant Women's;1200;Clothing/Women;0;https://images.arcteryx.com/details/1350x1710/F25-X000008467-Gamma-MX-Pant-Black-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000008467-Gamma-MX-Pant-Black-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/gamma-mx-pant-8467;Black;
Gamma MX Straight Leg Pant Women's;Gamma MX Straight Leg Pant Women's;1200;Clothing/Women;9;https://images.arcteryx.com/details/1350x1710/F25-X000008907-Gamma-MX-Straight-Leg-Pant-Black-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000008907-Gamma-MX-Straight-Leg-Pant-Black-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/gamma-mx-straight-leg-pant-8907;Black;
Gamma Pant Women's;Gamma Pant Women's;800;Clothing/Women;7;https://images.arcteryx.com/details/1350x1710/S25-X000010033-Gamma-Pant-Black-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/S25-X000010033-Gamma-Pant-Black-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/gamma-pant-0033;Black;Nylon
Gamma SL Pant Women's;Gamma SL Pant Women's;640;Clothing/Women;6;https://images.arcteryx.com/details/1350x1710/S25-X000010034-Gamma-SL-Pant-Canvas-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/S25-X000010034-Gamma-SL-Pant-Canvas-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/gamma-sl-pant-0034;Red;
Gamma Tapered Pant Women's;Gamma Tapered Pant Women's;800;Clothing/Women;9;https://images.arcteryx.com/details/1350x1710/F25-X000010044-Gamma-Tapered-Pant-Tatsu-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000010044-Gamma-Tapered-Pant-Tatsu-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/gamma-tapered-pant-0044;Red;
Gamma Utility Pant Women's;Gamma Utility Pant Women's;800;Clothing/Women;5;https://images.arcteryx.com/details/1350x1710/F25-X000010035-Gamma-Utility-Pant-Black-Women-s-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000010035-Gamma-Utility-Pant-Black-Women-s-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/womens/gamma-utility-pant-0035;Black;Nylon
